ID,Voting_Intention,EUREF_Int,EUREF_SQUEEZE,EUREF_likely,Optimism,Immigration,political_attention,Newspaper_Often,Newspaper_Read,TV_News,SOAPS_Eastenders,SOAPS_CoronationStreet,SOAPS_Hollyoaks,SOAPS_Emmerdale,PhoneResponse_Landline,PhoneResponse_Mobile,voted2015,pastvote_2015,Age,house_tenure,work_stat,work_type,gender,GOR,supermarket,Age_Gender,socialgrade_single,socialgrade_matrix,education_age,profile_education_level,pvbyregion_w8,bpcagegeneduc_w8,Socgrade_matrix_w8,threeway_attention_w8,respdate,W8
1561,1,3,2,11,3,3,9,2,99,1,2,2,2,2,1,2,1,1,73,6,6,8,1,1,1,4,2,2,2,15,1,1,1,3,5/9/2016,.894080637598118
1562,4,2,9,11,3,2,9,1,18,7,2,2,2,2,2,3,1,6,65,1,6,1,2,1,21,8,1,1,5,16,4,10,1,3,5/7/2016,.857288453137131
1563,2,1,9,7,1,1,5,2,99,1,2,2,2,2,5,3,1,2,37,4,3,8,2,2,16,6,2,6,5,18,8,15,4,2,5/2/2016,.997721365055371
1564,1,3,3,10,1,3,6,2,99,3,1,1,2,1,2,4,1,1,56,2,6,2,2,4,2,7,1,1,2,9,19,13,1,2,5/10/2016,.999634071243178
1565,7,1,9,11,1,1,9,1,4,7,2,2,2,2,5,1,1,7,21,4,5,9,2,3,22,5,2,1,6,16,17,17,1,3,5/9/2016,.601295784488829
1566,1,3,2,11,1,2,8,2,99,1,2,1,2,1,2,3,1,1,71,6,6,3,2,4,21,8,1,3,1,1,19,10,2,2,5/8/2016,.816540238804811
1567,2,2,9,6,1,2,4,2,99,3,1,2,2,2,2,2,1,2,27,5,2,4,1,2,12,2,2,5,5,2,8,7,4,2,5/11/2016,1.13413510934166
1568,9,3,3,6,4,4,6,2,99,6,1,1,2,2,5,3,1,2,19,9,5,4,2,3,22,5,2,3,6,11,14,18,2,2,4/30/2016,1.12736683275255
1569,2,1,9,10,3,1,5,1,4,7,2,2,2,2,3,4,2, ,50,7,2,7,2,3,22,7,2,5,3,9,18,13,4,2,5/5/2016,1.07065468786377
1570,2,1,9,11,1,3,10,1,4,1,2,2,2,2,4,2,1,2,32,4,1,1,1,5,22,2,1,2,5,17,26,5,1,3,5/11/2016,.873566456889676
1571,2,1,9,11,1,1,8,1,5,1,2,2,2,2,5,1,1,2,114,1,6,2,1,4,16,4,1,6,5,17,20,1,4,2,5/7/2016,.868736124639022
1572,4,2,9,10,1,3,9,1,7,3,2,2,2,2,3,3,1,6,35,1,3,3,1,4,2,2,1,6,5,1,22,7,4,3,5/11/2016,1.05452465399197
1573,2,1,9,7,3,1,9,1,8,1,2,1,2,2,3,2,1,7,45,2,1,2,1,2,1,2,1,2,2,11,11,6,1,3,5/2/2016,.790638297801445
1575,2,1,9,10,3,1,11,1,4,4,2,2,2,2,5,3,2, ,29,4,1,1,1,1,24,2,1,1,5,16,6,5,1,3,5/11/2016,.89720359643104
1576,1,2,9,11,1,3,6,1,13,1,2,2,2,2,3,4,1,1,80,1,6,2,1,3,21,4,1,2,4,1,13,1,1,2,5/3/2016,.909725739383526
1577,1,2,9,11,1,2,8,2,99,1,1,1,2,2,3,4,1,1,33,4,1,1,1,1,22,2,1,3,5,16,1,5,2,2,5/1/2016,1.03939344806287
1578,1,1,9,1,3,3,1,2,99,1,2,2,2,2,2,4,2, ,65,1,2,3,2,4,21,8,1,3,2,8,24,10,2,1,5/10/2016,.971024844022913
1579,3,1,9,11,3,1,9,1,5,1,1,1,2,2,3,4,1,2,42,2,4,1,2,5,2,6,1,4,5,13,26,15,3,3,5/3/2016,.891391184558353
1580,9,3,1,4,1,3,2,2,99,7,2,2,2,2,3,4,2, ,64,1,6,3,2,3,21,7,1,3,4,12,18,12,2,1,5/7/2016,1.23696311075678
1581,9,2,9,11,1,2,7,1,17,6,2,2,2,2,1,4,1,1,71,9,6,8,2,3,1,8,2,6,3,20,13,10,4,2,5/11/2016,.947070485546601
1582,2,1,9,11,3,3,7,1,4,4,2,2,2,2,2,2,1,2,36,2,1,1,2,4,16,6,1,2,5,17,20,14,1,2,5/2/2016,.891792798227969
1583,8,2,9,6,1,2,1,2,99,1,2,2,2,2,3,3,2, ,47,4,1,6,1,3,22,2,2,6,2,8,18,7,4,1,5/10/2016,1.42132210436786
1584,2,1,9,11,4,1,9,1,4,4,2,2,2,2,5,4,1,2,36,4,1,1,2,2,22,6,1,2,5,16,8,14,1,3,5/10/2016,.933212886079186
1585,1,1,9,10,3,2,6,2,99,3,1,1,2,2,2,2,1,1,64,4,6,3,2,3,1,7,1,3,3,9,13,13,2,2,5/7/2016,1.00674257851458
1586,2,1,9,11,1,1,9,1,13,1,2,2,2,2,5,4,1,2,20,5,5,9,2,1,22,5,2,6,6,11,2,18,4,3,5/5/2016,1.09220147089979
1587,4,2,9,11,1,3,5,2,99,7,2,2,2,2,2,3,2, ,66,2,6,4,2,1,22,8,2,4,3,9,6,10,3,2,5/6/2016,.849444804851093
1588,2,4,9,8,4,4,3,3,99,1,1,1,1,1,6,6,99, ,35,2,1,3,1,3,99,2,1,3,5,16,18,5,2,1,5/9/2016,1.22959803654159
1589,9,3,3,6,1,2,6,2,99,1,1,1,2,2,2,4,1,99,47,4,1,1,1,4,1,2,1,1,2,17,24,5,1,2,5/2/2016,.973405404675638
1590,1,2,9,11,1,2,6,2,99,1,2,1,1,2,3,4,1,1,36,2,4,8,2,5,16,6,2,3,3,12,25,15,2,2,5/3/2016,.995666341097964
1591,2,1,9,11,1,1,8,1,4,4,2,1,2,2,3,4,1,2,39,4,1,1,1,4,16,2,1,1,5,15,20,6,1,2,5/11/2016,.891007253432663
1592,8,2,9,1,1,1,6,2,99,7,1,2,2,2,5,2,2, ,18,5,5,8,2,1,12,5,2,4,6,11,6,18,3,2,5/8/2016,1.15264146803158
1593,1,2,9,9,3,3,8,1,14,1,2,2,2,2,2,2,1,1,69,2,6,6,1,3,1,4,2,2,3,3,13,1,1,2,5/9/2016,.909725739383526
1594,2,1,9,11,1,2,7,2,99,3,2,1,1,2,3,3,1,2,42,4,3,4,1,3,23,2,2,3,1,9,14,7,2,2,5/1/2016,1.04478868390157
1595,9,2,9,11,2,2,11,1,1,1,2,2,2,2,4,3,1,1,60,1,2,3,2,3,2,7,1,4,2,9,13,13,3,3,4/29/2016,1.13345892677114
1596,2,1,9,9,1,3,7,1,8,1,2,2,2,2,3,3,2, ,38,4,2,4,2,4,16,6,2,3,3,9,24,16,2,2,5/11/2016,.834196095511896
1597,8,4,9,1,4,4,6,3,99,7,1,2,2,2,3,3,99, ,39,3,4,8,1,3,2,2,2,4,2,1,18,7,3,2,5/4/2016,1.17994466930308
1598,2,1,9,11,1,3,11,1,9,1,2,1,2,2,2,4,1,2,62,1,6,3,2,4,2,7,1,1,3,9,20,13,1,3,5/11/2016,.899108772370657
1599,3,1,9,11,2,3,6,1,4,1,1,1,2,2,5,3,1,3,59,2,1,3,1,3,21,3,1,3,3,9,15,4,2,2,5/1/2016,1.00135625883822
1600,2,1,9,11,1,1,7,2,99,1,2,2,2,2,2,1,1,2,40,2,2,2,2,3,22,6,1,2,5,17,14,14,1,2,5/3/2016,.982840015606281
1601,9,2,9,11,1,3,6,2,99,5,2,2,2,2,3,4,2, ,49,5,3,7,1,1,21,2,2,6,2,8,6,7,4,2,5/7/2016,1.02951213187819
1602,1,2,9,11,1,2,2,2,99,5,1,1,2,1,3,4,1,1,65,4,6,1,1,5,1,4,1,6,1,1,25,1,4,1,5/8/2016,1.2962969055814
1603,2,2,9,6,1,2,5,2,99,3,1,1,2,1,2,2,1,2,71,1,6,3,2,1,22,8,1,4,1,9,2,10,3,2,4/30/2016,.857251378115619
1604,9,3,2,6,1,2,3,2,99,7,2,1,2,2,5,4,2, ,54,4,4,3,2,2,21,7,1,6,3,9,12,13,4,1,5/5/2016,1.53835462632639
1605,2,1,9,11,3,1,9,1,4,1,2,2,2,2,4,3,1,2,52,9,2,2,2,3,21,7,1,2,5,16,14,11,1,3,5/10/2016,1.01891476837507
1606,2,1,9,11,1,3,8,1,14,1,2,2,2,2,2,2,1,2,21,4,5,4,2,4,22,5,2,3,6,11,20,18,2,2,4/30/2016,1.02293110419362
1607,2,1,9,9,1,1,6,1,16,7,1,2,2,2,3,2,1,2,30,2,1,3,2,1,22,6,1,1,3,9,2,16,1,2,5/6/2016,.823577331113999
1608,2,1,9,11,1,1,7,1,4,1,2,2,2,2,2,4,1,7,19,8,5,8,2,1,22,5,2,3,3,11,5,18,2,2,5/5/2016,.826334457863543
1609,2,1,9,11,3,3,6,2,99,3,2,1,2,1,2,4,1,1,67,1,6,1,2,2,24,8,1,2,5,14,7,10,1,2,5/9/2016,.896917984089739
1610,9,1,9,7,1,3,4,2,99,1,1,1,2,2,1,3,1,2,67,1,6,3,2,4,15,8,1,3,2,9,20,10,2,2,5/8/2016,.753854113596794
1611,9,3,3,4,4,4,3,2,99,3,2,2,2,2,4,3,2, ,24,2,1,3,2,1,22,5,1,3,3,11,6,18,2,1,5/7/2016,1.2465944876353
1612,1,2,9,10,3,2,3,2,99,3,2,2,2,2,4,3,1,1,37,2,2,3,2,1,22,6,1,3,3,15,1,15,2,1,5/11/2016,1.18607114677374
1613,2,2,9,6,4,2,6,2,99,3,1,1,2,1,1,2,2, ,31,2,2,8,2,1,12,6,2,3,3,14,6,15,2,2,5/10/2016,.813160062309604
1614,2,1,9,11,3,2,7,1,15,1,2,1,2,1,3,4,1,9,51,1,1,1,2,6,22,7,1,4,5,16,35,11,3,2,4/30/2016,.918914140249126
1615,1,1,9,11,3,3,5,2,99,7,2,2,2,2,5,2,1,2,25,7,1,1,2,3,16,6,1,3,5,16,14,14,2,2,5/6/2016,.95050720068112
1616,9,3,2,11,1,2,9,1,17,1,2,2,2,2,2,3,1,99,63,1,6,7,1,1,16,3,2,4,3,9,6,4,3,3,5/3/2016,.948969247229238
1617,4,2,9,11,1,3,9,2,99,3,2,1,2,1,5,4,1,3,59,5,2,4,2,1,21,7,2,5,3,9,3,13,4,3,4/29/2016,.949270190908311
1618,1,1,9,10,1,2,6,1,14,1,2,2,2,2,1,2,1,1,75,1,6,3,2,1,2,8,1,6,3,18,1,10,4,2,5/11/2016,.955403971604269
1619,4,2,9,11,3,2,9,1,18,1,2,2,2,1,3,4,1,6,58,4,6,8,1,2,22,3,2,3,4,18,10,3,2,3,5/11/2016,.856190622476666
1620,4,2,9,11,1,2,11,1,7,3,1,1,2,1,3,4,1,2,65,1,6,1,1,3,21,4,1,2,1,18,14,1,1,3,5/11/2016,.865955811738983
1621,4,2,9,11,1,2,9,1,14,4,2,1,2,2,1,2,1,6,19,7, ,4,1,6,22,1,2,4,3,11,34,9,3,3,4/29/2016,1.26703881827173
1622,2,1,9,11,1,1,9,1,8,4,2,2,2,2,4,4,1,2,37,4,1,7,1,4,16,2,2,5,3,9,20,7,4,3,5/1/2016,1.02865789487883
1623,4,2,9,11,1,2,10,1,5,3,2,2,2,2,1,1,1,6,69,1,6,5,1,1,12,4,2,3,2,1,4,1,2,3,4/29/2016,.857828008457741
1624,4,2,9,11,1,2,7,1,7,1,2,2,2,2,3,4,1,6,35,1,1,1,1,1,1,2,1,1,5,16,4,5,1,2,5/6/2016,1.06624828310911
1625,2,1,9,11,1,3,10,1,4,1,2,2,2,2,2,3,1,2,29,5,1,2,1,2,22,2,1,1,5,17,8,5,1,3,5/8/2016,.988380872291118
1626,8,3,3,8,3,3,8,1,14,5,2,2,2,2,4,4,1,9,61,1,6,1,1,4,16,3,1,2,5,17,23,2,1,2,5/1/2016,.58660777376286
1627,2,1,9,9,2,1,8,1,12,5,1,1,1,1,2,2,2, ,31,4,2,3,2,2,2,6,1,5,3,14,12,15,4,2,5/7/2016,1.15008605055771
1628,2,1,9,11,2,1,11,1,4,1,2,2,2,2,2,3,1,2,53,2,1,2,2,1,24,7,1,3,5,18,2,12,2,3,5/8/2016,.880907284641265
1629,4,2,9,11,3,2,8,1,7,1,2,2,2,2,1,2,1,2,64,6,6,2,1,3,22,3,1,3,2,7,14,3,2,2,5/2/2016,.981641004161585
1630,5,2,9,8,1,3,7,1,9,5,2,2,2,2,1,1,1,9,59,5, ,7,1,5,95,3,2,6,1,12,29,3,4,2,5/2/2016,.987813448141276
1631,3,2,9,11,1,3,8,1,14,1,2,2,2,2,2,2,1,1,39,9,2,1,2,1,22,6,1,2,5,16,1,14,1,2,5/3/2016,1.01476104888719
1632,9,1,9,9,2,3,4,2,99,1,2,2,2,2,5,2,1,7,20,4,5,9,2,3,2,5,2,3,3,18,17,18,2,2,5/5/2016,.689338595152488
1633,4,2,9,11,1,2,7,3,99,1,2,2,2,2,2,2,1,3,67,5,6,4,2,2,22,8,2,6,1,15,9,10,4,2,5/1/2016,1.06712714432477
1635,8,2,9,11,1,2,6,2,99,3,2,1,1,2,5,1,1,6,28,4,2,7,2,4,2,6,2,4,3,5,22,16,3,2,5/5/2016,.958944831022411
1636,2,2,9,11,1,4,7,2,99,1,2,2,2,2,5,4,1,2,27,4,1,7,2,3,22,6,2,3,3,9,14,16,2,2,5/2/2016,.892073903329645
1637,3,3,3,6,3,4,6,2,99,5,1,1,1,1,2,2,1,3,30,7,1,5,2,2,22,6,2,3,4,11,9,15,2,2,5/11/2016,1.05994424363448
1638,1,1,9,11,1,3,7,1,14,1,2,2,2,2,1,4,1,1,66,1,6,3,2,1,1,8,1,3,2,9,1,10,2,2,5/11/2016,.857802162723737
1639,7,2,9,8,1,2,7,2,99,4,2,2,2,2,5,4,2, ,22,4,3,8,2,4,22,5,2,4,2,11,24,18,3,2,5/5/2016,1.21831181172885
1640,2,1,9,8,2,1,7,1,1,1,1,2,1,2,2,1,1,2,27,1,1,1,1,2,1,2,1,1,5,15,8,6,1,2,5/4/2016,.957054210703383
1641,2,1,9,11,1,3,10,1,4,4,2,2,2,2,3,3,1,2,47,4,1,1,1,4,16,2,1,2,5,16,20,5,1,3,5/2/2016,.920172040952889
1642,1,2,9,9,1,3,7,1,7,1,1,1,2,1,1,4,1,1,62,1,2,1,2,1,22,7,1,1,3,13,1,12,1,2,5/10/2016,1.08118741247296
1643,2,1,9,11,3,2,4,2,99,3,2,2,2,2,2,2,1,2,61,2,1,3,2,1,2,7,1,5,1,5,2,13,4,2,5/7/2016,.978178817828924
1644,9,3,2,11,4,2,5,2,99,3,2,1,2,1,3,4,1,99,75,1,6,8,2,3,16,8,2,6,1,20,18,10,4,2,5/11/2016,.904301774764093
1645,2,1,9,11,1,3,4,2,99,1,1,2,1,2,2,4,1,1,40,2,1,4,2,1,16,6,2,4,5,18,1,15,3,2,5/8/2016,1.09667963509168
1646,3,2,9,10,1,2,7,2,99,3,1,1,2,1,2,2,1,3,67,6, ,7,1,2,22,4,2,5,1,7,9,1,4,2,5/2/2016,1.10412141622938
1647,2,1,9,11,1,1,9,1,18,1,2,2,2,2,5,4,2, ,27,4,5,1,1,1,21,2,1,4,6,17,6,5,3,3,5/5/2016,1.00274260986255
1648,1,1,9,8,1,2,5,2,99,1,1,2,2,2,3,4,1,1,27,2,1,8,2,2,21,6,2,1,5,16,7,14,1,2,5/5/2016,1.02612900815609
1649,2,1,9,11,3,1,8,1,4,7,2,2,2,2,1,1,1,2,56,4,1,1,1,4,16,3,1,3,5,16,20,2,2,2,5/6/2016,.888473405215136
1650,2,3,1,11,1,3,7,2,99,1,2,1,2,2,1,3,1,2,68,1,6,3,2,3,2,8,1,4,3,6,14,10,3,2,5/10/2016,.96013446934639
1651,1,2,9,9,2,2,6,1,6,7,2,2,2,2,2,5,1,1,67,1,6,3,2,1,22,8,1,3,1,4,1,10,2,2,5/7/2016,.857802162723737
1652,1,2,9,2,1,2,3,2,99,1,2,2,2,2,4,4,2, ,60,2,1,7,1,1,1,3,2,4,1,1,6,4,3,1,5/3/2016,1.21743985934343
1653,5,1,9,11,1,4,9,1,18,1,2,2,2,2,5,4,1,9,34,2,1,1,2,5,16,6,1,2,5,17,29,14,1,3,5/1/2016,.86510064419945
1654,2,3,3,10,1,3,6,2,99,7,2,2,2,2,2,3,1,7,34,2,1,3,1,4,22,2,1,5,3,9,23,7,4,2,5/10/2016,.674194893566687
1655,1,3,2,11,3,3,8,2,99,1,1,2,2,2,1,2,1,99,35,6,4,8,2,1,22,6,2,4,3,9,6,16,3,2,5/2/2016,.912073465045992
1656,4,2,9,11,1,2,3,1,12,7,1,1,1,2,4,4,1,6,24,4,4,8,2,4,2,5,2,2,3,6,22,18,1,1,5/7/2016,1.35524065894041
1657,4,3,3,11,1,2,3,2,99,7,2,2,2,2,3,4,1,6,24,7,1,2,2,3,22,5,1,1,3,11,16,18,1,1,5/10/2016,1.32404317495147
1658,8,1,9,6,1,2,2,2,99,4,1,2,2,2,4,4,1,99,53,4,3,8,1,3,16,3,2,6,3,11,18,3,4,1,5/6/2016,1.33541650983287
1659,2,2,9,5,3,2,4,2,99,1,1,1,2,1,2,4,1,2,66,1,6,3,2,3,22,8,1,4,2,1,14,10,3,2,5/1/2016,.96013446934639
1660,9,1,9,10,3,1,6,2,99,1,2,2,2,2,2,4,2, ,18,8,5,4,2,1,22,5,2,2,6,11,6,18,1,2,5/3/2016,1.03132554689707
1661,7,2,9,10,3,3,7,1,13,7,2,2,2,2,1,3,1,1,71,1,6,1,2,1,21,8,1,4,3,16,1,10,3,2,5/10/2016,.991318063688798
1662,2,2,9,11,1,3,6,2,99,1,2,2,2,2,2,3,1,2,36,2,4,7,2,4,1,6,2,5,3,19,20,15,4,2,5/10/2016,.928867940004907
1663,1,2,9,8,3,3,6,2,99,1,2,2,2,2,5,5,1,1,26,4,1,3,1,2,21,2,1,2,5,16,7,5,1,2,5/10/2016,1.08678984108936
1664,4,2,9,11,1,2,7,2,99,1,1,2,2,2,1,2,1,6,67,4,6,6,1,1,16,4,2,6,3,20,4,1,4,2,5/6/2016,.980705611086705
1665,2,3,3,11,1,2,4,2,99,1,2,2,2,2,4,3,1,2,25,8,3,4,1,5,2,2,2,3,5,18,26,6,2,2,5/10/2016,.818051672802966
1666,3,1,9,9,3,3,6,2,99,3,2,2,2,2,2,4,1,3,68,1,6,3,2,1,21,8,1,3,1,1,3,10,2,2,5/3/2016,.738911508618708
1667,7,1,9,11,1,3,7,2,99,1,2,2,2,2,3,3,1,9,39,2,1,3,1,3,21,2,1,2,5,16,17,5,1,2,5/7/2016,.636493211820123
1668,9,2,9,11,1,2,1,2,99,1,1,2,2,2,4,2,1,2,26,4,4,7,2,4,1,6,2,4,3,5,20,16,3,1,5/7/2016,1.16913508532591
1669,1,2,9,11,4,2,4,2,99,1,2,1,1,1,1,3,1,1,65,1,6,3,2,1,2,8,1,5,2,20,1,10,4,2,5/5/2016,.955403971604269
1670,1,1,9,11,1,3,8,2,99,1,2,2,2,2,3,4,1,1,29,7,1,2,2,3,1,6,1,3,5,16,13,14,2,2,5/7/2016,.972818072252085
1671,2,1,9,7,1,3,6,2,99,1,1,1,1,1,5,2,1,1,26,6, ,3,2,3,2,6,1,3,2,3,13,15,2,2,5/6/2016,.940695693863561
1672,9,3,3,8,3,3,9,1,1,3,1,1,2,2,3,3,2, ,46,2,4,4,2,4,22,6,2,1,4,11,24,15,1,3,5/11/2016,.865823046271201
1673,7,1,9,11,2,1,4,2,99,1,2,2,2,2,5,2,1,7,21,4,1,3,1,1,24,1,1,3,3,11,5,9,2,2,5/6/2016,.86245235778294
1674,4,2,9,11,1,2,6,2,99,3,1,1,2,2,2,3,1,1,40,2,2,3,2,3,16,6,1,4,5,15,13,15,3,2,5/2/2016,1.08711387576851
1675,2,3,3,6,1,3,4,2,99,1,2,2,1,1,2,3,1,2,43,1,1,2,2,1,22,6,1,4,2,9,2,16,3,2,5/4/2016,.920455608637723
1676,3,1,9,3,3,3,4,1,18,1,2,2,2,2,2,3,2, ,42,6,4,3,1,4,16,2,1,6,5,11,24,6,4,2,5/11/2016,.989099343119783
1677,1,3,3,11,1,3,8,2,99,1,2,2,2,2,1,4,1,9,74,1,2,2,1,1,12,4,1,1,3,18,5,1,1,2,5/11/2016,.651515681441245
1678,1,1,9,11,3,3,8,2,99,1,2,2,2,2,3,4,1,1,67,1,6,2,2,4,1,8,1,3,2,9,19,10,2,2,5/5/2016,.816540238804811
1679,3,3,1,11,1,2,8,1,17,5,2,2,2,2,1,2,2, ,39,6,4,3,2,6,2,6,1,4,3,11,35,15,3,2,4/29/2016,.835023890335585
1680,1,1,9,11,3,2,4,2,99,1,1,2,2,2,1,1,1,1,19,7,5,7,1,3,1,1,2,2,6,11,13,9,1,2,5/11/2016,1.24522589095215
1681,2,1,9,9,3,1,6,1,4,7,2,2,2,2,2,3,2, ,30,4,4,9,1,4,22,2,2,6,4,11,24,6,4,2,4/29/2016,.989099343119783
1682,8,2,9,8,1,2,4,2,99,1,2,2,2,2,2,2,2, ,80,1,6,6,2,4,1,8,2,5,1,5,24,10,4,2,5/3/2016,.865313345585268
1683,1,2,9,11,1,3,2,2,99,1,2,2,2,2,3,3,1,1,60,1,4,3,2,1,95,7,1,1,5,16,1,11,1,1,5/10/2016,1.34962835342006
1684,1,1,9,11,1,2,6,2,99,1,2,2,2,2,1,1,1,1,38,2,2,8,2,1,22,6,2,2,2,14,1,15,1,2,5/11/2016,.98125371661608
1685,9,1,9,11,1,3,7,2,99,1,2,2,2,2,1,4,1,2,73,1,6,3,2,3,22,8,1,3,1,16,14,10,2,2,5/11/2016,.830818537943532
1686,1,1,9,9,1,3,9,1,14,1,1,1,2,1,3,2,99, ,36,2,1,2,1,1,21,2,1,2,5,17,6,5,1,3,5/4/2016,.89720359643104
1687,1,2,9,11,1,3,8,1,14,1,2,2,2,2,1,3,1,1,34,4,1,2,1,5,2,2,1,4,5,17,25,5,3,2,5/11/2016,1.26027635435399
1688,1,2,9,11,3,3,9,1,5,1,2,2,2,2,5,1,1,1,19,2,1,1,1,1,21,1,1,3,5,16,1,8,2,3,4/30/2016,.987444667331193
1689,4,2,9,11,1,2,10,1,17,1,2,2,2,2,4,4,1,99,62,1,6,2,2,4,16,7,1,5,2,18,24,12,4,3,5/11/2016,1.02759337178049
1690,5,3,3,7,1,2,8,2,99,1,2,2,2,2,3,4,1,9,65,1,6,1,2,5,21,8,1,1,5,16,29,10,1,2,4/29/2016,.776168360139253
1691,2,2,9,11,3,3,6,2,99,5,1,2,2,2,4,4,1,1,29,5, ,7,1,2,99,2,2,6,4,6,7,6,4,2,5/11/2016,1.1043118445484
1692,9,4,9,1,1,2,1,2,99,3,1,2,1,1,1,3,2, ,58,5,4,9,2,1,1,7,2,4,2,20,6,12,3,1,5/8/2016,1.2941315792664
1693,2,2,9,11,1,3,9,2,99,1,1,1,2,2,2,2,2, ,62,2, ,1,2,4,15,7,1,1,2,18,24,12,1,3,5/1/2016,.954000951237851
1694,3,2,9,8,1,2,7,2,99,7,2,2,2,2,2,2,1,3,42,6,1,2,1,1,1,2,1,1,3,11,3,6,1,2,5/11/2016,.873346051907702
1695,3,1,9,10,3,3,7,2,99,4,2,2,1,2,5,3,2, ,24,2,2,3,2,4,1,5,1,3,3,9,24,18,2,2,5/7/2016,1.05422320570258
1696,3,2,9,11,1,2,7,2,99,3,2,2,2,2,2,2,1,1,54,1,1,3,2,1,2,7,1,3,5,13,1,12,2,2,5/6/2016,1.04561923051881
1697,3,1,9,11,1,3,9,1,13,4,2,2,2,2,1,3,1,3,52,2,4,1,2,1,21,7,1,1,5,16,3,11,1,3,5/11/2016,.906200107808713
1698,2,2,9,11,1,2,5,3,99,5,2,2,2,2,5,3,1,2,30,6,2,7,2,6,2,6,2,5,2,9,31,16,4,2,5/10/2016,.969944520561968
1699,9,1,9,11,3,3,8,1,13,1,2,2,2,2,2,4,1,3,74,1,6,3,1,1,99,4,1,4,3,12,3,1,3,2,5/11/2016,.883525280400543
1700,2,3,1,11,1,1,7,1,6,1,2,2,2,2,2,2,1,2,64,6,2,1,2,2,12,7,1,3,5,16,8,11,2,2,5/6/2016,.985792251740093
1701,4,2,9,11,1,3,8,1,7,1,2,2,2,2,4,2,2, ,38,5,4,9,1,1,2,2,2,5,2,1,6,7,4,2,4/30/2016,1.02951213187819
1702,9,2,9,11,1,3,3,2,99,3,2,1,2,1,2,4,1,6,31,7,4,6,2,4,2,6,2,4,3,11,22,15,3,1,4/30/2016,1.23487378271017
1703,3,1,9,11,1,2,6,2,99,3,2,2,2,2,1,2,1,1,50,2,1,3,2,3,2,7,1,3,2,4,13,13,2,2,5/11/2016,1.00674257851458
1704,2,1,9,11,3,3,9,1,16,1,2,2,2,2,4,3,1,2,30,4,1,2,1,4,22,2,1,1,5,16,20,5,1,3,5/9/2016,.920172040952889
1705,2,1,9,11,3,3,6,2,99,1,2,2,2,2,5,3,1,2,35,2, ,3,2,2,95,6,1,2,3,16,8,14,1,2,5/8/2016,.957897984927607
1706,1,3,3,11,3,2,6,2,99,3,2,2,2,1,5,4,1,1,33,2,1,6,2,1,1,6,2,4,3,5,1,16,3,2,5/9/2016,1.06440688806122
1707,1,1,9,1,4,3,1,2,99,7,2,2,2,2,4,1,2, ,37,2,1,6,1,4,12,2,2,4,4,3,24,6,3,1,4/29/2016,1.28269303432389
1708,2,1,9,9,1,3,5,2,99,7,2,2,2,2,1,2,1,2,30,5,4,9,2,2,22,6,2,4,3,1,8,16,3,2,4/30/2016,1.00476187407373
1709,3,1,9,10,3,3,3,2,99,3,1,1,2,1,3,3,1,2,34,1,1,3,2,4,1,6,1,3,5,13,20,15,2,1,4/30/2016,1.04234362172133
1710,8,4,9,1,3,2,5,2,99,7,2,2,2,2,3,2,2, ,26,4,1,6,2,1,22,6,2,4,3,3,6,15,3,2,4/29/2016,.939727472682335
1711,2,3,3,1,3,1,10,1,5,4,2,2,2,2,2,5,2, ,66,2,6,8,1,2,2,4,2,1,2,1,12,1,1,3,5/6/2016,.972866444983259
1712,4,2,9,11,1,2,1,2,99,1,1,1,2,2,4,4,1,1,50,2,2,6,1,2,21,3,2,2,2,6,7,3,1,1,5/7/2016,1.32451258788242
1713,7,1,9,11,1,1,11,1,3,4,2,2,2,2,2,3,1,9,52,4,3,1,1,5,22,3,1,6,5,16,29,2,4,3,5/5/2016,.959946462591208
1714,1,2,9,11,1,3,6,2,99,1,2,2,2,2,1,2,1,1,49,2,6,4,2,3,16,6,2,3,2,6,13,15,2,2,5/6/2016,.940695693863561
1715,3,1,9,9,1,2,8,1,4,4,2,2,2,2,5,3,2, ,29,2,1,3,2,2,21,6,1,4,5,16,12,14,3,2,5/4/2016,1.23406713762903
1716,5,1,9,11,1,3,9,2,99,1,2,2,2,2,1,2,1,9,54,2,1,1,1,5,22,3,1,1,3,12,29,3,1,3,5/2/2016,.893436961302602
1717,1,3,3,3,3,3,1,2,99,7,2,2,2,2,5,5,2, ,33,4,2,4,2,1,16,6,2,3,6,18,6,15,2,1,4/29/2016,1.01632564836124
1719,1,1,9,11,1,3,4,2,99,1,2,2,2,2,2,2,2, ,60,5,3,2,2,1,21,7,1,3,2,15,6,12,2,2,5/9/2016,.895974617784664
1720,9,2,9,6,1,2,5,2,99,3,2,2,2,1,3,3,1,3,68,1,6,2,2,3,16,8,1,4,3,1,15,10,3,2,5/2/2016,1.00915759470897
1721,1,2,9,11,1,3,7,1,7,1,2,2,2,1,1,3,1,1,73,1,6,3,2,1,21,8,1,3,1,4,1,10,2,2,5/2/2016,.857802162723737
1722,2,1,9,11,2,1,11,1,4,1,2,1,2,1,2,4,1,2,54,1,1,2,1,4,15,3,1,1,2,11,20,3,1,3,5/9/2016,.897269091979962
1723,7,2,9,11,3,3,11,1,14,1,1,1,1,1,2,2,1,9,41,2,1,1,1,3,22,2,1,2,5,16,17,5,1,3,5/11/2016,.620090736715933
